event_id,customer_id,event_date,event_type,feature_name
c103f395,CUST-0571,2024-04-28,export,collaboration
f3aa303d,CUST-0571,2024-06-22,login,export
187cd663,CUST-0571,2024-02-17,login,export
1634af5a,CUST-0571,2024-09-21,feature_use,reporting
3fd46ced,CUST-0571,2024-05-24,support_ticket,api_access
c69cddd5,CUST-0571,2024-08-26,upgrade_viewed,collaboration
77987ff8,CUST-0571,2023-12-12,feature_use,api_access
b16969c5,CUST-0571,2024-01-31,export,collaboration
9c448c0e,CUST-0571,2024-06-09,login,analytics
3a3a7661,CUST-0571,2024-02-23,support_ticket,reporting
77bc9d16,CUST-0571,2024-09-07,support_ticket,integrations
1f2f525f,CUST-0571,2023-12-17,support_ticket,analytics
5ebfa5bb,CUST-0571,2024-02-08,login,automation
78a85f08,CUST-0571,2024-04-25,support_ticket,automation
798ec583,CUST-0571,2024-09-05,export,dashboard
0a1640fd,CUST-0571,2023-10-13,login,analytics
5ba996d9,CUST-0571,2024-05-31,support_ticket,collaboration
bf6447ee,CUST-0571,2024-08-01,upgrade_viewed,export
fbcb71d9,CUST-0571,2024-01-12,export,collaboration
3c2476ad,CUST-0571,2023-10-19,support_ticket,reporting
f970ec35,CUST-0571,2023-12-20,export,dashboard
1f235950,CUST-0571,2024-07-14,export,automation
32cb7a6d,CUST-0571,2024-04-19,export,api_access
606129ba,CUST-0571,2023-10-21,export,collaboration
b59f2a68,CUST-0571,2024-01-04,feature_use,analytics
90cc30b8,CUST-0571,2024-10-30,support_ticket,reporting
d1af37e3,CUST-0571,2024-07-05,login,integrations
54f8e1dd,CUST-0571,2024-08-28,upgrade_viewed,reporting
f59b88a2,CUST-0571,2024-08-23,export,integrations
7a37651a,CUST-0571,2024-05-27,login,dashboard
71fdbedc,CUST-0571,2024-03-01,export,api_access
65f9ed62,CUST-0571,2024-04-18,login,collaboration
ee0e67bc,CUST-0571,2024-10-22,login,dashboard
d56c8679,CUST-0571,2024-10-13,support_ticket,export
3d8953f3,CUST-0571,2023-11-04,support_ticket,automation
3791c19d,CUST-0571,2024-03-27,feature_use,api_access
d01b30d8,CUST-0571,2023-11-13,support_ticket,dashboard
3c33d4e0,CUST-0571,2024-05-05,support_ticket,automation
65b1048b,CUST-0571,2024-05-21,export,reporting
f95db152,CUST-0571,2024-06-24,upgrade_viewed,integrations
342929b7,CUST-0571,2023-10-12,login,collaboration
836f2880,CUST-0571,2024-01-18,support_ticket,analytics
f34c9926,CUST-0571,2023-12-10,support_ticket,integrations
2f8e6a5c,CUST-0571,2024-01-23,support_ticket,reporting
08d0ec0b,CUST-0571,2024-07-13,upgrade_viewed,reporting
1648e33c,CUST-0571,2024-02-05,export,export
7e0abf56,CUST-0571,2024-08-07,support_ticket,export
d760db51,CUST-0571,2024-05-28,feature_use,automation
3c8b8b06,CUST-0571,2023-12-20,upgrade_viewed,automation
ec868890,CUST-0571,2024-07-15,login,analytics
0a53cc08,CUST-0571,2024-09-16,login,analytics
7f92a042,CUST-0571,2024-05-31,support_ticket,api_access
7b44e418,CUST-0571,2024-09-16,feature_use,dashboard
61bc4e4d,CUST-0571,2023-12-26,support_ticket,automation
e990f630,CUST-0571,2023-11-05,upgrade_viewed,analytics
2a913125,CUST-0571,2024-05-02,login,collaboration
a39febff,CUST-0571,2024-05-30,support_ticket,reporting
0a674221,CUST-0571,2024-10-21,support_ticket,analytics
6de1e1a6,CUST-0571,2023-11-13,upgrade_viewed,reporting
78dd9456,CUST-0571,2024-02-18,support_ticket,dashboard
dbce2fe9,CUST-0571,2024-02-14,upgrade_viewed,reporting
a36e6510,CUST-0572,2023-10-29,feature_use,collaboration
34b2f915,CUST-0572,2023-10-04,feature_use,api_access
adecec3e,CUST-0572,2023-10-25,login,api_access
1a76e6ac,CUST-0572,2023-10-30,support_ticket,dashboard
882c6268,CUST-0572,2023-11-11,login,integrations
536f9baf,CUST-0572,2023-11-09,export,automation
4b8fa1cf,CUST-0572,2023-10-01,login,collaboration
0bc602fa,CUST-0572,2023-10-23,feature_use,collaboration
dc351ed7,CUST-0572,2023-10-16,support_ticket,export
7a460ffa,CUST-0572,2023-09-26,upgrade_viewed,collaboration
554360f9,CUST-0572,2023-10-15,feature_use,automation
6978f25a,CUST-0572,2023-11-13,support_ticket,automation
e0d5aa82,CUST-0572,2023-09-23,feature_use,api_access
90427137,CUST-0572,2023-10-22,export,reporting
b90d67a2,CUST-0572,2023-10-11,feature_use,integrations
d364c8c3,CUST-0572,2023-10-31,support_ticket,export
e17f6198,CUST-0572,2023-11-13,login,export
507dae7e,CUST-0572,2023-10-06,login,integrations
366773be,CUST-0572,2023-10-05,support_ticket,dashboard
ec95530f,CUST-0572,2023-09-28,export,collaboration
edae2994,CUST-0572,2023-11-14,support_ticket,reporting
b0a07bf0,CUST-0572,2023-10-14,login,reporting
0baeb6d0,CUST-0572,2023-11-01,upgrade_viewed,api_access
8d73b540,CUST-0572,2023-10-23,login,integrations
9818c145,CUST-0572,2023-10-02,feature_use,analytics
9637ed7b,CUST-0572,2023-11-07,upgrade_viewed,reporting
f64543aa,CUST-0572,2023-10-07,support_ticket,dashboard
0fb1df9f,CUST-0572,2023-10-11,feature_use,automation
bc732104,CUST-0572,2023-10-09,export,export
5badd049,CUST-0573,2024-05-17,support_ticket,integrations
96747bfd,CUST-0573,2024-11-12,export,dashboard
0c43f9f4,CUST-0573,2024-10-08,login,api_access
4658ba70,CUST-0573,2024-08-29,export,analytics
ba371e8f,CUST-0573,2024-09-23,feature_use,automation
7f0a9635,CUST-0573,2024-07-03,export,analytics
a2a89f44,CUST-0573,2024-07-14,upgrade_viewed,api_access
3bd79b9e,CUST-0573,2023-09-30,support_ticket,dashboard
8d387ab5,CUST-0573,2023-07-03,upgrade_viewed,api_access
293aea96,CUST-0573,2023-12-26,support_ticket,automation
a2b4d120,CUST-0573,2024-04-06,upgrade_viewed,export
ef29d7a5,CUST-0573,2024-08-16,upgrade_viewed,collaboration
0e6dbc04,CUST-0573,2023-11-05,feature_use,automation
95dbb879,CUST-0573,2023-08-09,login,integrations
7701eb35,CUST-0573,2024-02-29,login,automation
82dd42c5,CUST-0573,2023-05-10,upgrade_viewed,automation
a6251d23,CUST-0573,2023-07-31,support_ticket,export
7a05d7fd,CUST-0573,2023-06-02,upgrade_viewed,reporting
03645f5a,CUST-0573,2024-07-30,login,integrations
70cdd3e1,CUST-0573,2024-07-01,support_ticket,reporting
47dedf0e,CUST-0573,2023-11-17,export,api_access
045ebd00,CUST-0573,2024-01-28,feature_use,reporting
b59bcfc0,CUST-0573,2024-06-20,upgrade_viewed,analytics
fc054665,CUST-0573,2024-03-11,feature_use,analytics
b36f31fc,CUST-0573,2024-02-25,export,analytics
be543ed8,CUST-0573,2023-09-22,support_ticket,api_access
6ce44781,CUST-0573,2024-01-19,export,automation
be9560c5,CUST-0573,2024-03-28,feature_use,automation
cb5ba5a6,CUST-0573,2024-11-25,feature_use,dashboard
0d96d857,CUST-0573,2023-07-09,export,api_access
522c6026,CUST-0573,2024-12-25,feature_use,integrations
7ca368a9,CUST-0573,2024-08-15,upgrade_viewed,api_access
d1f6ec5b,CUST-0573,2024-04-18,upgrade_viewed,collaboration
7a743702,CUST-0573,2024-10-06,support_ticket,export
2065d2be,CUST-0573,2023-04-17,support_ticket,collaboration
c2abb7a7,CUST-0573,2023-05-05,login,reporting
8b9c67dc,CUST-0573,2024-05-24,export,export
0207c826,CUST-0573,2024-09-28,support_ticket,export
5c531a40,CUST-0573,2023-07-14,login,export
892ac8a8,CUST-0573,2023-05-08,feature_use,export
69899a09,CUST-0573,2024-04-15,export,reporting
b0ef7024,CUST-0573,2024-10-16,login,dashboard
ac0b13a1,CUST-0573,2024-06-07,support_ticket,dashboard
b3ce976b,CUST-0573,2024-04-07,support_ticket,automation
1553c154,CUST-0573,2024-08-12,feature_use,reporting
15a22922,CUST-0573,2023-10-18,support_ticket,dashboard
598d0a9c,CUST-0573,2023-05-20,upgrade_viewed,analytics
6bfe649a,CUST-0573,2023-11-13,upgrade_viewed,dashboard
44eb35c3,CUST-0573,2023-05-03,support_ticket,integrations
480e995e,CUST-0573,2024-12-22,upgrade_viewed,integrations
5321f933,CUST-0573,2024-08-26,upgrade_viewed,api_access
40c1c58f,CUST-0573,2023-12-14,support_ticket,reporting
7525afb9,CUST-0573,2023-04-22,upgrade_viewed,automation
8ad2f703,CUST-0573,2024-09-29,support_ticket,api_access
70e12035,CUST-0573,2023-06-14,upgrade_viewed,reporting
56716b1b,CUST-0573,2024-05-05,feature_use,dashboard
1899cb92,CUST-0573,2024-12-27,login,collaboration
2a3ac003,CUST-0573,2024-03-12,login,collaboration
e4a7360e,CUST-0573,2024-10-16,login,dashboard
af383b17,CUST-0573,2024-01-10,support_ticket,api_access
4644fbbd,CUST-0573,2023-07-22,export,integrations
5d235bdd,CUST-0573,2024-03-12,support_ticket,dashboard
027c372c,CUST-0573,2023-04-29,upgrade_viewed,integrations
ea753fd9,CUST-0573,2024-03-12,upgrade_viewed,automation
7c987b8b,CUST-0573,2023-06-30,support_ticket,dashboard
32f1a5a7,CUST-0573,2023-10-16,login,dashboard
659bb57c,CUST-0573,2024-04-02,export,export
eeaa831b,CUST-0573,2023-04-23,login,automation
abbb3d31,CUST-0573,2024-10-01,upgrade_viewed,dashboard
e986aad7,CUST-0573,2023-06-06,export,api_access
9f76c2b2,CUST-0573,2024-12-02,upgrade_viewed,analytics
8b1b40c5,CUST-0573,2023-09-03,feature_use,api_access
733029f7,CUST-0573,2024-04-06,export,analytics
b77be3a4,CUST-0573,2023-11-01,feature_use,analytics
68d240ea,CUST-0573,2024-12-22,feature_use,integrations
4ddb1a17,CUST-0573,2023-10-04,login,api_access
e82de998,CUST-0573,2024-02-12,feature_use,dashboard
a230b55c,CUST-0573,2023-08-31,export,integrations
84770355,CUST-0573,2023-12-17,login,integrations
81967537,CUST-0573,2024-05-22,login,integrations
f0138ad2,CUST-0573,2023-08-25,feature_use,automation
f187a9c7,CUST-0573,2024-06-14,upgrade_viewed,dashboard
b1f23f70,CUST-0573,2023-12-26,support_ticket,analytics
7a63bcbf,CUST-0573,2024-02-08,support_ticket,integrations
baf2a5b2,CUST-0573,2023-04-21,upgrade_viewed,reporting
9d9ae3c6,CUST-0573,2023-08-10,login,automation
55f3ac98,CUST-0573,2024-10-29,login,automation
eeaa181d,CUST-0573,2024-06-11,support_ticket,automation
8a32cdb0,CUST-0573,2024-09-30,export,export
c7ceb21a,CUST-0573,2023-11-06,feature_use,analytics
9a31f95a,CUST-0573,2023-10-21,feature_use,export
1835beb0,CUST-0573,2024-07-23,upgrade_viewed,analytics
f3af8068,CUST-0573,2023-11-19,support_ticket,dashboard
f35e4012,CUST-0573,2023-06-19,login,dashboard
1a764355,CUST-0573,2023-10-29,feature_use,collaboration
416ea54d,CUST-0573,2023-07-03,feature_use,collaboration
cf13f5c8,CUST-0573,2023-11-12,support_ticket,export
b748dacd,CUST-0573,2023-05-03,support_ticket,dashboard
60964676,CUST-0573,2024-02-23,login,integrations
85f911c9,CUST-0573,2023-12-14,export,reporting
93aa00ec,CUST-0573,2023-08-02,support_ticket,integrations
20168111,CUST-0573,2024-08-11,upgrade_viewed,analytics
1ad2021e,CUST-0573,2024-04-05,support_ticket,integrations
efb8407f,CUST-0573,2024-06-04,feature_use,export
115f8368,CUST-0573,2023-12-11,login,integrations
7229b372,CUST-0573,2024-01-07,feature_use,collaboration
05b02078,CUST-0573,2023-04-12,feature_use,automation
4e6cfa4e,CUST-0573,2023-12-06,feature_use,api_access
546783a1,CUST-0573,2024-05-24,upgrade_viewed,api_access
c3ffa436,CUST-0573,2024-07-13,feature_use,automation
616f065c,CUST-0573,2023-05-05,feature_use,api_access
d7be7328,CUST-0573,2024-12-17,export,dashboard
a1a91166,CUST-0573,2023-04-25,upgrade_viewed,automation
04df8582,CUST-0573,2024-03-12,login,reporting
291bd035,CUST-0573,2023-04-12,feature_use,integrations
81b96bc3,CUST-0573,2024-12-18,export,dashboard
ba730672,CUST-0573,2024-11-17,upgrade_viewed,collaboration
8a42f139,CUST-0573,2024-04-03,support_ticket,automation
4df5ef3b,CUST-0573,2024-10-30,upgrade_viewed,export
e25a899d,CUST-0573,2024-05-01,export,export
d93c4beb,CUST-0573,2024-12-19,upgrade_viewed,reporting
a3f7fb49,CUST-0573,2024-07-04,login,integrations
a7b3424a,CUST-0573,2023-05-17,feature_use,api_access
8c358c75,CUST-0573,2024-12-06,feature_use,analytics
da36ca4c,CUST-0573,2024-02-08,feature_use,api_access
c0da0770,CUST-0573,2023-07-27,feature_use,analytics
31234b3c,CUST-0573,2023-11-03,feature_use,api_access
34045c93,CUST-0573,2023-07-13,feature_use,integrations
56cb8060,CUST-0573,2023-05-17,login,dashboard
67faba22,CUST-0573,2024-01-30,feature_use,export
fa86345c,CUST-0573,2024-04-27,login,integrations
26ba3183,CUST-0573,2023-05-08,feature_use,integrations
b8965e7c,CUST-0573,2023-04-10,upgrade_viewed,export
b419e982,CUST-0573,2024-09-05,support_ticket,api_access
0b91110e,CUST-0573,2023-05-06,feature_use,dashboard
8fd91b37,CUST-0573,2024-07-15,export,api_access
be18d677,CUST-0573,2023-05-30,login,api_access
620f45ef,CUST-0573,2024-03-07,export,collaboration
bdda349e,CUST-0573,2024-12-07,feature_use,reporting
7b37e204,CUST-0573,2024-09-13,support_ticket,dashboard
93c66170,CUST-0573,2024-06-27,feature_use,integrations
6bcb4a59,CUST-0573,2023-08-06,export,integrations
b321caa6,CUST-0574,2023-09-10,export,integrations
7ac49501,CUST-0574,2023-11-03,feature_use,dashboard
99effe33,CUST-0574,2023-09-27,feature_use,export
b5ec0eef,CUST-0574,2023-12-04,support_ticket,api_access
2ffa2673,CUST-0574,2023-11-01,support_ticket,integrations
b4956fb7,CUST-0574,2023-07-03,login,automation
25478cb5,CUST-0574,2023-10-05,feature_use,api_access
d00d9352,CUST-0574,2023-09-21,feature_use,automation
ecbc751e,CUST-0574,2023-12-15,feature_use,automation
36200ce1,CUST-0574,2023-10-06,support_ticket,analytics
2d478259,CUST-0574,2023-11-17,upgrade_viewed,reporting
07476f41,CUST-0574,2023-08-28,upgrade_viewed,reporting
b882304d,CUST-0574,2023-09-08,feature_use,dashboard
ff5dcee0,CUST-0574,2023-08-28,support_ticket,export
b8466f5b,CUST-0574,2023-10-08,upgrade_viewed,analytics
d3589c30,CUST-0574,2023-07-16,export,integrations
57e3c111,CUST-0574,2023-07-17,export,dashboard
45d8506d,CUST-0574,2023-07-26,feature_use,automation
4011a405,CUST-0574,2023-11-20,export,api_access
0f46feeb,CUST-0574,2023-12-03,export,integrations
6ec96b65,CUST-0574,2023-08-20,support_ticket,reporting
0a2a6f21,CUST-0574,2023-11-08,upgrade_viewed,analytics
18a92dc9,CUST-0574,2023-08-16,upgrade_viewed,analytics
e7495e45,CUST-0574,2023-07-03,upgrade_viewed,export
74b9f2b1,CUST-0574,2023-10-13,feature_use,dashboard
d8d2d026,CUST-0574,2023-08-15,upgrade_viewed,export
92243365,CUST-0574,2023-08-07,login,api_access
9e72b4df,CUST-0574,2023-07-13,login,analytics
7eb6317d,CUST-0574,2023-12-11,login,collaboration
b4f5f4ca,CUST-0574,2023-09-06,upgrade_viewed,export
cd1e4d03,CUST-0574,2023-07-23,export,export
88d40c3b,CUST-0574,2023-11-22,support_ticket,analytics
466f2f7c,CUST-0574,2023-11-15,support_ticket,dashboard
af9ecb3c,CUST-0574,2023-08-17,feature_use,reporting
55b9469b,CUST-0574,2023-11-09,support_ticket,dashboard
6679eb72,CUST-0574,2023-08-30,upgrade_viewed,export
c33f2c26,CUST-0574,2023-07-10,upgrade_viewed,analytics
956bbd21,CUST-0574,2023-08-11,feature_use,export
38c25c88,CUST-0574,2023-12-05,export,dashboard
def67fdd,CUST-0574,2023-08-03,login,collaboration
4a100e8e,CUST-0574,2023-11-24,upgrade_viewed,dashboard
cccdd3ab,CUST-0574,2023-10-16,upgrade_viewed,reporting
92732747,CUST-0574,2023-08-27,export,collaboration
1ad578cc,CUST-0574,2023-08-21,support_ticket,api_access
39a54c11,CUST-0574,2023-08-05,export,analytics
0d61eea3,CUST-0574,2023-10-18,feature_use,collaboration
817d9da0,CUST-0574,2023-09-23,export,collaboration
5d0ee0ad,CUST-0574,2023-07-31,export,automation
529d14c3,CUST-0574,2023-12-15,support_ticket,api_access
e17fd6b2,CUST-0574,2023-08-27,export,export
7210c26b,CUST-0574,2023-07-21,support_ticket,api_access
e5d81a1e,CUST-0574,2023-10-26,export,analytics
b8c3c383,CUST-0574,2023-10-24,upgrade_viewed,api_access
99943e71,CUST-0574,2023-10-27,login,export
cdb1a341,CUST-0574,2023-11-25,upgrade_viewed,analytics
4bc62a8c,CUST-0574,2023-09-09,support_ticket,reporting
fd934be8,CUST-0574,2023-10-23,feature_use,export
978e0db4,CUST-0574,2023-08-26,support_ticket,dashboard
7387d1ee,CUST-0574,2023-10-15,upgrade_viewed,analytics
ffdee202,CUST-0574,2023-09-12,support_ticket,dashboard
4e900f66,CUST-0574,2023-10-16,support_ticket,analytics
eb3eb04f,CUST-0574,2023-07-01,upgrade_viewed,reporting
cb6670ab,CUST-0574,2023-08-09,support_ticket,dashboard
4427559a,CUST-0574,2023-08-08,upgrade_viewed,automation
f8f4c092,CUST-0574,2023-12-10,login,dashboard
9a0f8d67,CUST-0574,2023-10-22,login,reporting
410585a8,CUST-0574,2023-07-06,support_ticket,analytics
068da1c8,CUST-0574,2023-11-07,login,api_access
b96b0b5f,CUST-0574,2023-08-18,feature_use,export
22c19c0b,CUST-0574,2023-11-07,support_ticket,dashboard
64417338,CUST-0574,2023-07-15,upgrade_viewed,reporting
5cf44e95,CUST-0574,2023-09-10,upgrade_viewed,analytics
b615a6bb,CUST-0574,2023-11-15,upgrade_viewed,analytics
ba68ac1f,CUST-0574,2023-10-07,export,analytics
d522f968,CUST-0574,2023-07-18,login,api_access
1ef9cd1f,CUST-0574,2023-09-08,feature_use,api_access
be04142d,CUST-0574,2023-11-30,support_ticket,dashboard
ba393bd9,CUST-0574,2023-10-16,upgrade_viewed,reporting
650e6121,CUST-0574,2023-09-01,upgrade_viewed,api_access
4d02407f,CUST-0574,2023-07-30,support_ticket,api_access
8691a2b8,CUST-0574,2023-12-06,export,api_access
a36ab7bb,CUST-0574,2023-07-19,upgrade_viewed,collaboration
1c1875b1,CUST-0574,2023-10-18,support_ticket,api_access
8f50bd8a,CUST-0574,2023-08-23,upgrade_viewed,collaboration
44904195,CUST-0574,2023-10-31,export,collaboration
efd0ad8e,CUST-0574,2023-10-24,support_ticket,export
627ce4d6,CUST-0574,2023-11-26,export,collaboration
a9a4b776,CUST-0574,2023-08-26,support_ticket,automation
364d7425,CUST-0574,2023-12-11,upgrade_viewed,export
c4be608d,CUST-0574,2023-09-23,upgrade_viewed,automation
699a5e7b,CUST-0574,2023-07-28,login,automation
ccd9d870,CUST-0574,2023-08-02,export,reporting
a448e738,CUST-0574,2023-11-12,support_ticket,dashboard
74e2df6e,CUST-0574,2023-10-18,feature_use,integrations
3734d415,CUST-0574,2023-10-30,upgrade_viewed,automation
d600cb4f,CUST-0574,2023-09-04,support_ticket,api_access
1ac8e89e,CUST-0574,2023-10-13,support_ticket,integrations
7b48a441,CUST-0574,2023-08-11,support_ticket,reporting
61982254,CUST-0574,2023-08-28,support_ticket,reporting
0eb4ecb1,CUST-0574,2023-09-24,upgrade_viewed,integrations
6f659925,CUST-0574,2023-10-10,export,dashboard
78a440a4,CUST-0574,2023-10-31,support_ticket,api_access
d8bfd3aa,CUST-0574,2023-07-11,feature_use,api_access
fa4b0143,CUST-0574,2023-07-07,support_ticket,analytics
7a946e40,CUST-0574,2023-12-08,upgrade_viewed,export
e5e8c7f4,CUST-0574,2023-12-04,support_ticket,api_access
40e1609a,CUST-0574,2023-09-09,login,integrations
e2e71530,CUST-0574,2023-08-05,export,export
d3e85113,CUST-0574,2023-11-30,login,api_access
b062776c,CUST-0574,2023-08-30,login,analytics
73c72b05,CUST-0574,2023-12-16,login,analytics
df81ac48,CUST-0574,2023-08-12,login,export
f9fccaa5,CUST-0574,2023-11-10,feature_use,export
5708a18b,CUST-0574,2023-09-03,export,reporting
ffa1dcc1,CUST-0574,2023-09-02,feature_use,analytics
5d3a2cc6,CUST-0574,2023-08-24,upgrade_viewed,api_access
547cb122,CUST-0574,2023-09-26,login,dashboard
1a0910bf,CUST-0574,2023-11-11,support_ticket,api_access
751fab97,CUST-0574,2023-07-09,export,reporting
2e0d245a,CUST-0574,2023-07-15,feature_use,analytics
4435f640,CUST-0574,2023-07-19,export,analytics
08c1ab4d,CUST-0575,2023-07-08,upgrade_viewed,integrations
6d63d138,CUST-0575,2023-05-14,upgrade_viewed,analytics
b124737d,CUST-0575,2023-04-27,upgrade_viewed,integrations
adcd0a3d,CUST-0575,2023-05-23,feature_use,automation
d6118a21,CUST-0575,2023-04-15,support_ticket,dashboard
2d664e77,CUST-0575,2023-06-04,support_ticket,reporting
9dc5ce22,CUST-0575,2023-05-13,upgrade_viewed,automation
64f0ec58,CUST-0575,2023-05-28,export,api_access
90685fe0,CUST-0575,2023-05-07,support_ticket,reporting
cd677010,CUST-0576,2024-12-15,login,integrations
a7abcbdd,CUST-0576,2024-12-11,feature_use,analytics
e9bde78d,CUST-0576,2024-11-03,feature_use,integrations
f58e87dc,CUST-0576,2024-11-10,login,automation
b4c10744,CUST-0576,2024-12-03,support_ticket,api_access
edf17831,CUST-0576,2024-12-10,login,reporting
25692e14,CUST-0576,2024-11-21,login,dashboard
44f4f093,CUST-0576,2024-11-15,feature_use,analytics
6e60de1b,CUST-0576,2024-11-12,upgrade_viewed,collaboration
1ce66407,CUST-0576,2024-10-23,upgrade_viewed,dashboard
630ca0d0,CUST-0576,2024-10-29,feature_use,automation
3baae307,CUST-0576,2024-12-16,login,automation
ab0fa349,CUST-0576,2024-11-02,login,analytics
79721756,CUST-0576,2024-10-24,feature_use,automation
09eac38e,CUST-0576,2024-12-11,login,analytics
e312f8fc,CUST-0576,2024-11-04,login,export
319678e3,CUST-0576,2024-11-02,login,reporting
2fd0940f,CUST-0576,2024-12-10,upgrade_viewed,automation
50a32e32,CUST-0576,2024-10-30,support_ticket,collaboration
3c0a20cf,CUST-0576,2024-12-08,feature_use,export
4f15fa7f,CUST-0577,2024-04-07,support_ticket,reporting
6ce6bf70,CUST-0577,2024-03-20,support_ticket,integrations
41c4e05f,CUST-0577,2024-03-24,upgrade_viewed,collaboration
efd0887e,CUST-0577,2024-03-14,support_ticket,export
5e8bf1c7,CUST-0577,2024-04-07,login,analytics
58ff8d9c,CUST-0577,2024-04-14,export,collaboration
bd6a9267,CUST-0577,2024-04-02,support_ticket,dashboard
6df007b4,CUST-0577,2024-04-15,support_ticket,api_access
c74e5235,CUST-0577,2024-03-30,export,integrations
4af47dbc,CUST-0577,2024-03-21,support_ticket,analytics
adafd7e8,CUST-0577,2024-04-04,feature_use,reporting
e2e246b7,CUST-0577,2024-03-30,support_ticket,reporting
3e3d85b2,CUST-0577,2024-04-17,login,integrations
f41a689f,CUST-0577,2024-04-24,support_ticket,integrations
f593774b,CUST-0577,2024-03-19,export,integrations
f89aef52,CUST-0577,2024-03-04,feature_use,integrations
eca88e20,CUST-0577,2024-04-26,login,reporting
0a0dceeb,CUST-0577,2024-04-10,feature_use,automation
5d7552a9,CUST-0577,2024-04-13,login,collaboration
59e086e3,CUST-0577,2024-04-12,export,export
bff07386,CUST-0577,2024-03-16,support_ticket,integrations
ecb49afd,CUST-0577,2024-04-23,upgrade_viewed,dashboard
67314816,CUST-0577,2024-03-14,upgrade_viewed,automation
89e9ad71,CUST-0577,2024-04-04,login,dashboard
139fde76,CUST-0577,2024-03-12,login,integrations
a7b2ea09,CUST-0577,2024-03-11,support_ticket,reporting
bab81d76,CUST-0577,2024-03-22,login,export
870d3623,CUST-0577,2024-04-11,login,api_access
5429a7f4,CUST-0577,2024-04-05,support_ticket,collaboration
e9f8c37a,CUST-0577,2024-03-25,login,collaboration
61a2ee6c,CUST-0577,2024-03-13,export,dashboard
903fb93d,CUST-0577,2024-04-04,feature_use,dashboard
23baac4e,CUST-0577,2024-04-10,export,automation
63c1f1a6,CUST-0577,2024-03-25,support_ticket,reporting
223ca3d7,CUST-0577,2024-03-15,login,collaboration
a97798e5,CUST-0577,2024-04-03,feature_use,collaboration
a2cacb1e,CUST-0577,2024-02-27,login,export
76720c55,CUST-0577,2024-03-15,feature_use,collaboration
0bb1307e,CUST-0577,2024-03-10,export,automation
8eae7257,CUST-0577,2024-03-14,login,export
ae5e1197,CUST-0577,2024-03-03,support_ticket,analytics
b73db4ad,CUST-0577,2024-03-13,export,analytics
7a0879f8,CUST-0577,2024-03-01,feature_use,api_access
59a8d803,CUST-0577,2024-03-17,upgrade_viewed,api_access
69d8e270,CUST-0577,2024-04-12,feature_use,export
09300156,CUST-0577,2024-03-18,feature_use,collaboration
161da9c5,CUST-0577,2024-03-11,support_ticket,integrations
1ffa830f,CUST-0577,2024-03-12,upgrade_viewed,dashboard
14fdb9b6,CUST-0577,2024-04-20,support_ticket,reporting
b597b056,CUST-0577,2024-03-28,support_ticket,dashboard
a2cd66f7,CUST-0577,2024-03-15,feature_use,reporting
1c3b8e72,CUST-0577,2024-04-24,login,dashboard
ef222045,CUST-0577,2024-03-22,feature_use,reporting
dff00348,CUST-0577,2024-02-26,export,export
56d387c8,CUST-0577,2024-02-27,support_ticket,collaboration
6b26ef84,CUST-0577,2024-03-04,export,dashboard
411f8683,CUST-0577,2024-04-08,export,collaboration
bd2269f7,CUST-0577,2024-03-29,support_ticket,reporting
ff444878,CUST-0577,2024-04-21,support_ticket,dashboard
32750dbc,CUST-0577,2024-03-27,feature_use,integrations
29d37a4a,CUST-0577,2024-04-01,feature_use,reporting
aaeee039,CUST-0577,2024-02-29,upgrade_viewed,api_access
18e619dd,CUST-0577,2024-02-29,login,reporting
ad1f5542,CUST-0577,2024-03-04,export,api_access
41bd8303,CUST-0577,2024-03-04,support_ticket,export
9989c04b,CUST-0577,2024-04-22,login,analytics
1fd9a058,CUST-0577,2024-03-26,upgrade_viewed,integrations
d253f683,CUST-0577,2024-04-05,upgrade_viewed,integrations
48b0454b,CUST-0577,2024-04-08,support_ticket,analytics
8a45288e,CUST-0577,2024-04-23,support_ticket,dashboard
d7f5e5a0,CUST-0577,2024-04-06,support_ticket,reporting
5ac54fe3,CUST-0577,2024-02-26,upgrade_viewed,collaboration
4911289f,CUST-0577,2024-02-28,feature_use,integrations
f79265d4,CUST-0577,2024-03-30,feature_use,api_access
a814e4c0,CUST-0577,2024-04-09,feature_use,api_access
914cc957,CUST-0577,2024-03-08,feature_use,export
901bae5e,CUST-0577,2024-03-10,support_ticket,export
9a1ce3c0,CUST-0578,2024-12-25,feature_use,automation
04b9f415,CUST-0578,2024-11-26,export,api_access
8f0911fb,CUST-0578,2024-12-14,login,reporting
579aaa11,CUST-0578,2024-12-28,upgrade_viewed,automation
73d88012,CUST-0578,2024-12-03,login,collaboration
aa980ac3,CUST-0578,2024-12-19,export,automation
2253d470,CUST-0578,2024-12-25,support_ticket,automation
e0bd9348,CUST-0578,2024-12-23,upgrade_viewed,automation
523cff17,CUST-0578,2024-12-01,feature_use,dashboard
45c255b9,CUST-0578,2024-12-26,export,integrations
cbef994a,CUST-0578,2024-12-25,feature_use,dashboard
576eba10,CUST-0578,2024-11-26,support_ticket,collaboration
ff0f41cd,CUST-0578,2024-12-07,feature_use,export
b6fb91a1,CUST-0578,2024-12-21,upgrade_viewed,collaboration
bfe05218,CUST-0578,2024-12-16,support_ticket,analytics
291288e2,CUST-0578,2024-12-26,upgrade_viewed,integrations
0172bb10,CUST-0578,2024-12-19,support_ticket,dashboard
